trace,kind,round,accuracy,tier,degree,avg_coverage_width,tau_vs_true,symdiff_vs_true,tau_vs_final,symdiff_vs_final,tau_vs_prev,symdiff_vs_prev
#7 near-tied,oracle,13,0.463623,insufficient,2,0.415002,0.532570,6,0.545812,4,0.748193,2
#7 near-tied,oracle,14,0.466489,insufficient,2,0.406664,0.503335,6,0.505635,4,0.707075,2
#7 near-tied,oracle,15,0.471229,insufficient,2,0.400976,0.505793,8,0.483135,6,0.577115,4
#7 near-tied,oracle,16,0.473470,insufficient,2,0.400963,0.522152,6,0.532499,4,0.570997,4
#7 near-tied,oracle,17,0.473488,insufficient,2,0.400951,0.575256,6,0.587170,4,0.547445,6
#7 near-tied,oracle,18,0.473506,insufficient,2,0.400939,0.566004,6,0.568828,6,0.882809,4
#7 near-tied,oracle,19,0.473536,insufficient,2,0.400926,0.580842,8,0.587543,8,0.795494,6
#7 near-tied,oracle,20,0.473566,insufficient,2,0.400914,0.598716,8,0.584657,10,0.539974,12
#7 near-tied,oracle,21,0.474536,insufficient,2,0.400901,0.591677,8,0.575983,10,0.748139,6
#7 near-tied,oracle,22,0.474554,insufficient,2,0.400889,0.608254,6,0.598391,6,0.565191,10
#7 near-tied,oracle,23,0.477664,insufficient,2,0.400876,0.601872,6,0.585692,8,0.690641,6
#7 near-tied,oracle,24,0.477726,insufficient,2,0.400851,0.573216,4,0.586455,2,0.453613,8
#7 near-tied,oracle,25,0.477741,insufficient,2,0.400842,0.649482,14,0.632653,14,0.427674,16
#7 near-tied,oracle,26,0.477750,insufficient,2,0.400836,0.740924,6,0.715822,8,0.574481,14
#7 near-tied,oracle,27,0.478005,insufficient,2,0.400821,0.577753,8,0.572398,8,0.513386,12
#7 near-tied,oracle,28,0.480412,insufficient,2,0.400807,0.713456,8,0.675647,12,0.551547,10
#7 near-tied,oracle,29,0.481207,insufficient,2,0.400807,0.685986,8,0.663718,8,0.707952,8
#7 near-tied,oracle,30,0.482349,insufficient,2,0.400794,0.738510,4,0.701320,8,0.775390,10
#7 near-tied,oracle,31,0.482395,insufficient,2,0.400758,0.741452,6,0.711406,8,0.805289,4
#7 near-tied,oracle,32,0.482396,insufficient,2,0.400758,0.773075,6,0.737916,10,0.782965,8
#7 near-tied,oracle,33,0.482669,insufficient,2,0.400700,0.731119,8,0.711863,10,0.761852,8
#7 near-tied,oracle,34,0.485534,insufficient,2,0.400612,0.734999,10,0.707978,14,0.734017,10
#7 near-tied,oracle,35,0.490968,insufficient,2,0.400358,0.689079,10,0.683922,14,0.720651,8
#7 near-tied,oracle,36,0.492315,insufficient,2,0.400179,0.663779,12,0.667035,12,0.737964,10
#7 near-tied,oracle,37,0.492546,insufficient,2,0.399991,0.728164,10,0.722384,12,0.794572,6
#7 near-tied,oracle,38,0.492567,insufficient,2,0.399979,0.746822,4,0.771357,6,0.639260,10
#7 near-tied,oracle,39,0.493516,insufficient,2,0.399979,0.812671,6,0.821850,4,0.824464,6
#7 near-tied,oracle,40,0.499697,insufficient,2,0.399967,0.858859,2,0.861077,2,0.817499,6
#7 near-tied,oracle,41,0.519161,insufficient,2,0.399628,0.712424,14,0.677253,16,0.630383,14
#7 near-tied,oracle,42,0.519715,insufficient,2,0.399183,0.778142,2,0.770128,4,0.590275,16
#7 near-tied,oracle,43,0.522298,insufficient,2,0.399183,0.762198,12,0.763965,12,0.646244,14
#7 near-tied,oracle,44,0.541747,insufficient,2,0.399159,0.751779,4,0.783426,2,0.717043,14
#7 near-tied,oracle,45,0.557181,insufficient,2,0.385931,0.798693,6,0.814543,2,0.822696,4
#7 near-tied,oracle,46,0.571434,insufficient,2,0.385929,0.837292,6,0.777859,8,0.741357,8
#7 near-tied,oracle,47,0.571587,insufficient,2,0.385929,0.781288,6,0.812563,4,0.694339,8
#7 near-tied,oracle,48,0.683474,insufficient,2,0.264984,0.722470,6,0.744560,4,0.793507,6
#7 near-tied,oracle,49,0.693290,insufficient,2,0.262736,0.802825,4,0.774643,6,0.648642,10
#7 near-tied,oracle,50,0.738923,insufficient,2,0.225453,0.847283,2,0.855664,2,0.790200,4
#7 near-tied,oracle,51,0.739211,insufficient,2,0.225252,0.786235,4,0.795990,4,0.816777,2
#7 near-tied,oracle,52,0.742463,insufficient,2,0.221041,0.792554,4,0.806915,4,0.914784,0
#7 near-tied,oracle,53,0.757155,high,2,0.219813,0.812227,4,0.825226,4,0.860790,2
#7 near-tied,oracle,54,0.759676,high,2,0.219166,0.856887,2,0.861221,2,0.835892,2
#7 near-tied,oracle,55,0.759692,high,2,0.219166,0.777629,4,0.777758,4,0.813248,2
#7 near-tied,oracle,56,0.759847,high,2,0.218403,0.861343,2,0.841534,6,0.734350,6
#7 near-tied,oracle,57,0.816126,high,2,0.171649,0.809204,4,0.822211,4,0.877017,4
#7 near-tied,oracle,58,0.819995,high,2,0.169297,0.871385,2,0.893769,4,0.857487,2
#7 near-tied,oracle,59,0.824617,high,2,0.168024,0.846211,2,0.882629,2,0.868357,4
#7 near-tied,oracle,60,0.827883,high,2,0.165309,0.858701,2,0.869965,2,0.850983,0
#7 near-tied,oracle,61,0.829795,high,2,0.162148,0.876776,2,0.885974,4,0.814926,4
#7 near-tied,oracle,62,0.838831,high,2,0.157313,0.892985,2,0.892597,2,0.859469,2
#7 near-tied,oracle,63,0.838963,high,2,0.157039,0.810313,2,0.824925,2,0.861838,0
#7 near-tied,oracle,64,0.844578,high,2,0.153927,0.862675,4,0.867797,4,0.802362,4
#7 near-tied,oracle,65,0.844615,high,2,0.153915,0.869441,2,0.875550,4,0.844047,6
#7 near-tied,oracle,66,0.851014,veryHigh,2,0.146909,0.858435,2,0.866978,4,0.845541,2
#7 near-tied,oracle,67,0.851014,veryHigh,2,0.146909,0.845930,0,0.844364,4,0.856770,2
#7 near-tied,oracle,68,0.861358,veryHigh,2,0.139433,0.865526,2,0.866419,4,0.882244,2
#7 near-tied,oracle,69,0.861628,veryHigh,2,0.139068,0.865705,2,0.873627,4,0.854917,4
#7 near-tied,oracle,70,0.861940,veryHigh,2,0.138889,0.861422,2,0.865844,4,0.848010,2
#7 near-tied,oracle,71,0.864577,veryHigh,2,0.135804,0.859385,2,0.880893,2,0.866032,4
#7 near-tied,oracle,72,0.869456,veryHigh,2,0.131061,0.845583,2,0.856482,2,0.824298,2
#7 near-tied,oracle,73,0.877486,veryHigh,2,0.120025,0.889917,4,0.913459,2,0.844304,2
#7 near-tied,oracle,74,0.877934,veryHigh,3,0.119464,0.865719,4,0.868715,2,0.863676,0
#7 near-tied,oracle,75,0.879586,veryHigh,3,0.115522,0.883293,2,0.884841,2,0.862398,4
#7 near-tied,oracle,76,0.880075,veryHigh,3,0.115521,0.852913,4,0.843388,2,0.857574,4
#7 near-tied,oracle,77,0.880474,veryHigh,3,0.115506,0.873343,2,0.895120,2,0.820313,4
#7 near-tied,oracle,78,0.880647,veryHigh,3,0.115228,0.833996,4,0.835879,2,0.839640,4
#7 near-tied,oracle,79,0.883510,veryHigh,3,0.111270,0.875114,4,0.881407,2,0.867236,2
#7 near-tied,oracle,80,0.886249,veryHigh,3,0.109959,0.895975,2,0.908342,2,0.877990,2
#7 near-tied,oracle,81,0.886938,veryHigh,3,0.109008,0.879463,4,0.909868,2,0.898007,4
#7 near-tied,oracle,82,0.895346,veryHigh,3,0.099704,0.868160,4,0.893166,2,0.898912,0
#7 near-tied,oracle,83,0.898069,veryHigh,3,0.098024,0.907839,2,0.916757,2,0.882082,4
#7 near-tied,oracle,84,0.899574,veryHigh,3,0.096496,0.883119,4,0.890397,2,0.906249,4
#7 near-tied,oracle,85,0.907906,veryHigh,3,0.090058,0.906272,2,0.872076,6,0.867998,6
#7 near-tied,oracle,86,0.910565,veryHigh,3,0.087955,0.901893,2,0.905902,4,0.888330,4
#7 near-tied,oracle,87,0.910942,veryHigh,3,0.087646,0.907509,4,0.942761,2,0.928964,2
#7 near-tied,oracle,88,0.911104,veryHigh,3,0.087430,0.897285,4,0.913568,2,0.922559,2
#7 near-tied,oracle,89,0.911278,veryHigh,3,0.087347,0.917506,4,0.905993,2,0.899259,2
#7 near-tied,oracle,90,0.911329,veryHigh,3,0.087107,0.914820,4,1.000000,0,0.905993,2
#8 noisy,oracle,1,0.111905,insufficient,2,0.833334,0.613332,14,0.488990,14,,
#8 noisy,oracle,2,0.200000,insufficient,2,0.666667,0.647066,6,0.629518,6,0.488814,12
#8 noisy,oracle,3,0.320238,insufficient,2,0.500000,0.640775,6,0.684539,6,0.664658,2
#8 noisy,oracle,4,0.541904,insufficient,2,0.333334,0.688236,4,0.695494,4,0.664791,8
#8 noisy,oracle,5,0.718906,insufficient,2,0.159706,0.650748,2,0.718574,2,0.815302,2
#8 noisy,oracle,6,0.718906,insufficient,2,0.159706,0.650515,2,0.718161,2,0.991424,0
#8 noisy,oracle,7,0.718887,insufficient,2,0.159725,0.731818,8,0.682306,8,0.722601,6
#8 noisy,oracle,8,0.718888,insufficient,2,0.159725,0.673731,4,0.746379,4,0.806327,6
#8 noisy,oracle,9,0.756313,high,2,0.125035,0.662293,10,0.559112,10,0.626924,6
#8 noisy,oracle,10,0.756330,high,2,0.125018,0.662293,10,0.559112,10,0.989347,0
#8 noisy,oracle,11,0.756330,high,2,0.125018,0.662694,10,0.559730,10,0.989894,0
#8 noisy,oracle,12,0.756349,high,2,0.125000,0.800041,2,0.650837,2,0.845207,8
#8 noisy,oracle,13,0.756349,high,2,0.125000,0.799931,2,0.657205,2,0.982492,2
#8 noisy,oracle,14,0.756349,high,2,0.125000,0.798991,2,0.654636,2,0.984404,2
#8 noisy,oracle,15,0.756349,high,2,0.125000,0.801116,2,0.648649,2,0.985962,2
#8 noisy,oracle,16,0.758730,high,2,0.125000,0.825781,6,0.729147,6,0.807573,8
#8 noisy,oracle,17,0.758730,high,2,0.125000,0.825781,6,0.729147,6,0.978442,2
#8 noisy,oracle,18,0.758730,high,2,0.125000,0.827017,6,0.730710,6,0.979797,2
#8 noisy,oracle,19,0.758730,high,2,0.125000,0.784298,6,0.619430,6,0.738407,8
#8 noisy,oracle,20,0.758730,high,2,0.125000,0.825781,6,0.729147,6,0.737814,8
#8 noisy,oracle,21,0.758730,high,2,0.125000,0.829257,6,0.733439,6,0.982250,0
#8 noisy,oracle,22,0.758730,high,2,0.125000,0.817545,4,0.761059,4,0.911778,2
#8 noisy,oracle,23,0.761111,high,2,0.125000,0.816655,4,0.760131,4,0.980534,0
#8 noisy,oracle,24,0.762698,high,2,0.125000,0.840063,6,0.631169,6,0.754020,6
#8 noisy,oracle,25,0.762698,high,2,0.125000,0.817902,4,0.760837,4,0.753312,6
#8 noisy,oracle,26,0.762698,high,2,0.125000,0.817807,6,0.619005,6,0.701111,10
#8 noisy,oracle,27,0.763492,high,2,0.125000,0.819164,0,0.846662,0,0.684217,6
#8 noisy,oracle,28,0.765079,high,2,0.125000,0.840795,6,0.630691,6,0.709140,6
#8 noisy,oracle,29,0.785317,high,3,0.121528,0.760934,0,0.972378,0,0.640806,6
#8 noisy,oracle,30,0.785317,high,3,0.121528,0.759753,0,0.974164,0,0.981155,0
#8 noisy,oracle,31,0.808333,high,3,0.118056,0.813980,4,0.878556,4,0.874886,4
#8 noisy,oracle,32,0.832539,high,3,0.114584,0.814951,4,0.877868,4,0.985591,0
#8 noisy,oracle,33,0.832539,high,3,0.114584,0.759753,0,0.974164,0,0.875236,4
#8 noisy,oracle,34,0.841269,high,3,0.114584,0.759753,0,0.974164,0,0.979749,0
#8 noisy,oracle,35,0.859920,veryHigh,3,0.114584,0.840063,6,0.631169,6,0.639246,6
#8 noisy,oracle,36,0.859920,veryHigh,3,0.114584,0.833826,4,0.787092,4,0.686990,10
#8 noisy,oracle,37,0.859920,veryHigh,3,0.114584,0.759753,0,0.974164,0,0.779555,4
#8 noisy,oracle,38,0.886507,veryHigh,3,0.104167,0.760789,0,0.971706,0,0.980982,0
#8 noisy,oracle,39,0.886575,veryHigh,3,0.104105,0.756825,0,0.973152,0,0.954617,0
#8 noisy,oracle,40,0.886643,veryHigh,3,0.104043,0.759753,0,0.974164,0,0.953417,0
#8 noisy,oracle,41,0.886643,veryHigh,3,0.104043,0.759753,0,0.974164,0,0.979749,0
#8 noisy,oracle,42,0.886643,veryHigh,3,0.104043,0.759753,0,0.974164,0,0.979749,0
#8 noisy,oracle,43,0.886643,veryHigh,3,0.104043,0.759753,0,0.974164,0,0.979749,0
#8 noisy,oracle,44,0.886643,veryHigh,3,0.104043,0.759753,0,0.974164,0,0.979749,0
#8 noisy,oracle,45,0.886643,veryHigh,3,0.104043,0.759753,0,0.974164,0,0.979749,0
#8 noisy,oracle,46,0.886643,veryHigh,3,0.104043,0.756081,0,0.971553,0,0.975149,0
#8 noisy,oracle,47,0.886643,veryHigh,3,0.104043,0.760540,0,0.971707,0,0.976087,0
#8 noisy,oracle,48,0.886643,veryHigh,3,0.104043,0.760167,0,0.972961,0,0.981164,0
#8 noisy,oracle,49,0.910398,veryHigh,3,0.062438,0.762768,0,0.974771,0,0.981797,0
#8 noisy,oracle,50,0.910424,veryHigh,3,0.062426,0.760643,0,0.969438,0,0.982483,0
#8 noisy,oracle,51,0.910424,veryHigh,4,0.062426,0.759753,0,0.974164,0,0.980785,0
#8 noisy,oracle,52,0.910424,veryHigh,4,0.062426,0.755918,0,0.971356,0,0.974943,0
#8 noisy,oracle,53,0.999999,veryHigh,4,0.000001,0.760726,0,0.975040,0,0.975887,0
#8 noisy,oracle,54,0.999999,veryHigh,4,0.000001,0.759836,0,0.972261,0,0.975415,0
#8 noisy,oracle,55,0.999999,veryHigh,4,0.000001,0.757490,0,0.973658,0,0.972992,0
#8 noisy,oracle,56,0.999999,veryHigh,4,0.000001,0.760955,0,0.972700,0,0.974635,0
#8 noisy,oracle,57,0.999999,veryHigh,4,0.000001,0.759733,0,0.973738,0,0.980056,0
#8 noisy,oracle,58,0.999999,veryHigh,4,0.000001,0.757593,0,0.966111,0,0.975424,0
#8 noisy,oracle,59,0.999999,veryHigh,4,0.000001,0.757593,0,0.966111,0,0.974472,0
#8 noisy,oracle,60,0.999999,veryHigh,4,0.000001,0.757122,0,0.972517,0,0.972065,0
#8 noisy,oracle,61,0.999999,veryHigh,4,0.000001,0.758023,0,0.972191,0,0.973618,0
#8 noisy,oracle,62,0.999999,veryHigh,4,0.000001,0.757367,0,0.968023,0,0.974184,0
#8 noisy,oracle,63,0.999999,veryHigh,4,0.000001,0.760623,0,0.972011,0,0.976959,0
#8 noisy,oracle,64,0.999999,veryHigh,4,0.000001,0.757367,0,0.968023,0,0.976959,0
#8 noisy,oracle,65,0.999999,veryHigh,4,0.000001,0.756693,0,0.972492,0,0.972767,0
#8 noisy,oracle,66,0.999999,veryHigh,4,0.000001,0.759196,0,0.973111,0,0.974374,0
#8 noisy,oracle,67,0.990475,veryHigh,5,0.000001,0.759010,0,0.972077,0,0.974695,0
#8 noisy,oracle,68,0.999999,veryHigh,5,0.000001,0.757470,0,0.973437,0,0.975205,0
#8 noisy,oracle,69,0.990475,veryHigh,5,0.000001,0.757490,0,0.966089,0,0.972543,0
#8 noisy,oracle,70,0.999999,veryHigh,5,0.000001,0.755918,0,0.971356,0,0.971377,0
#8 noisy,oracle,71,0.990475,veryHigh,5,0.000001,0.758105,0,0.974209,0,0.969227,0
#8 noisy,oracle,72,0.990475,veryHigh,5,0.000001,0.759526,0,0.974912,0,0.973170,0
#8 noisy,oracle,73,1.000000,veryHigh,5,0.000000,0.757490,0,0.973776,0,0.975134,0
#8 noisy,oracle,74,0.990476,veryHigh,5,0.000000,0.758352,0,0.972786,0,0.973407,0
#8 noisy,oracle,75,0.990476,veryHigh,5,0.000000,0.759588,0,0.973394,0,0.975868,0
#8 noisy,oracle,76,1.000000,veryHigh,5,0.000000,0.759671,0,0.973775,0,0.976879,0
#8 noisy,oracle,77,1.000000,veryHigh,5,0.000000,0.757142,0,0.973367,0,0.973775,0
#8 noisy,oracle,78,1.000000,veryHigh,6,0.000000,0.757716,0,0.973747,0,0.973747,0
#8 noisy,oracle,79,1.000000,veryHigh,6,0.000000,0.757224,0,0.973376,0,0.973342,0
#8 noisy,oracle,80,1.000000,veryHigh,6,0.000000,0.757388,0,0.973125,0,0.973436,0
#8 noisy,oracle,81,1.000000,veryHigh,6,0.000000,0.757081,0,0.973174,0,0.969861,0
#8 noisy,oracle,82,1.000000,veryHigh,6,0.000000,0.757142,0,0.973367,0,0.973174,0
#8 noisy,oracle,83,1.000000,veryHigh,6,0.000000,0.757142,0,0.973367,0,0.973367,0
#9 short-session-degree2-cap,oracle,1,0.111905,insufficient,2,0.833334,0.613332,14,0.454556,14,,
#9 short-session-degree2-cap,oracle,2,0.200000,insufficient,2,0.666667,0.647066,6,0.558589,8,0.488814,12
#9 short-session-degree2-cap,oracle,3,0.320238,insufficient,2,0.500000,0.640775,6,0.695740,8,0.664658,2
#9 short-session-degree2-cap,oracle,4,0.541904,insufficient,2,0.333334,0.688236,4,0.601148,10,0.664791,8
#9 short-session-degree2-cap,oracle,5,0.756348,high,2,0.125001,0.768645,6,0.631169,10,0.591191,8
#9 short-session-degree2-cap,oracle,6,0.756349,high,2,0.125001,0.793134,10,0.588548,14,0.829471,4
#9 short-session-degree2-cap,oracle,7,0.756349,high,2,0.125001,0.792895,10,0.590043,14,0.987040,0
#9 short-session-degree2-cap,oracle,8,0.756349,high,2,0.125001,0.792916,10,0.590162,14,0.986787,0
#9 short-session-degree2-cap,oracle,9,0.756349,high,2,0.125000,0.807711,6,0.620476,12,0.745747,6
#9 short-session-degree2-cap,oracle,10,0.756349,high,2,0.125000,0.797335,2,0.718460,10,0.766388,6
#9 short-session-degree2-cap,oracle,11,0.756349,high,2,0.125000,0.798947,2,0.720649,10,0.982884,0
#9 short-session-degree2-cap,oracle,12,0.756349,high,2,0.125000,0.815296,2,0.684242,8,0.777860,4
#9 short-session-degree2-cap,oracle,13,0.756349,high,2,0.125000,0.799699,2,0.663199,8,0.896184,2
#9 short-session-degree2-cap,oracle,14,0.756349,high,2,0.125000,0.789017,8,0.644526,10,0.802856,6
#9 short-session-degree2-cap,oracle,15,0.756349,high,2,0.125000,0.762095,4,0.683399,10,0.631313,8
#9 short-session-degree2-cap,oracle,16,0.758730,high,2,0.125000,0.760429,4,0.681549,10,0.985148,0
#9 short-session-degree2-cap,oracle,17,0.758730,high,2,0.125000,0.768558,4,0.765064,8,0.823183,2
#9 short-session-degree2-cap,oracle,18,0.758730,high,2,0.125000,0.761636,4,0.682818,8,0.823734,0
#9 short-session-degree2-cap,oracle,19,0.758730,high,2,0.125000,0.760429,4,0.681549,10,0.984602,2
#9 short-session-degree2-cap,oracle,20,0.763889,high,2,0.125000,0.768558,4,0.765064,8,0.823183,2
#9 short-session-degree2-cap,oracle,21,0.767857,high,2,0.125000,0.760865,4,0.681379,8,0.823657,0
#9 short-session-degree2-cap,oracle,22,0.769047,high,2,0.125000,0.833651,6,0.660251,10,0.644743,8
#9 short-session-degree2-cap,oracle,23,0.769047,high,2,0.125000,0.834063,6,0.659525,10,0.987962,0
#9 short-session-degree2-cap,oracle,24,0.773016,high,2,0.125000,0.698875,8,0.982478,2,0.659169,10
#9 short-session-degree2-cap,oracle,25,0.774206,high,2,0.125000,0.715251,4,0.796441,4,0.796440,6
#9 short-session-degree2-cap,oracle,26,0.776984,high,2,0.125000,0.698799,8,0.982379,2,0.796188,6
#9 short-session-degree2-cap,oracle,27,0.776984,high,2,0.125000,0.715692,4,0.796025,4,0.795469,6
#9 short-session-degree2-cap,oracle,28,0.776984,high,2,0.125000,0.737753,12,0.795709,6,0.720677,8
#9 short-session-degree2-cap,oracle,29,0.776984,high,2,0.125000,0.699850,8,0.983741,0,0.796383,6
#9 short-session-degree2-cap,oracle,30,0.794841,high,2,0.121528,0.698459,8,0.981960,0,0.983741,0
#10 dan-approximation,oracle,1,0.104833,insufficient,2,0.916588,0.489419,10,0.526795,6,,
#10 dan-approximation,oracle,2,0.144512,insufficient,2,0.833263,0.460865,14,0.525247,10,0.414062,12
#10 dan-approximation,oracle,3,0.194507,insufficient,2,0.749938,0.422607,14,0.530343,6,0.689624,8
#10 dan-approximation,oracle,4,0.271880,insufficient,2,0.666613,0.466656,14,0.540450,10,0.510463,8
#10 dan-approximation,oracle,5,0.342666,insufficient,2,0.576344,0.517160,18,0.589676,14,0.774855,8
#10 dan-approximation,oracle,6,0.370092,insufficient,2,0.548512,0.532257,12,0.612646,6,0.741425,12
#10 dan-approximation,oracle,7,0.389779,insufficient,2,0.520733,0.384338,16,0.474073,10,0.687357,6
#10 dan-approximation,oracle,8,0.403754,insufficient,2,0.492955,0.498843,16,0.548260,10,0.609069,10
#10 dan-approximation,oracle,9,0.406618,insufficient,2,0.465176,0.436260,18,0.552193,10,0.697909,4
#10 dan-approximation,oracle,10,0.422569,insufficient,2,0.451218,0.424341,14,0.507292,6,0.703368,4
#10 dan-approximation,oracle,11,0.439636,insufficient,2,0.437325,0.354714,14,0.454925,6,0.809200,4
#10 dan-approximation,oracle,12,0.456778,insufficient,2,0.423433,0.337026,16,0.433481,8,0.791228,6
#10 dan-approximation,oracle,13,0.463623,insufficient,2,0.415002,0.439706,16,0.495357,8,0.748193,2
#10 dan-approximation,oracle,14,0.466489,insufficient,2,0.406664,0.297110,16,0.398732,8,0.707075,2
#10 dan-approximation,oracle,15,0.471229,insufficient,2,0.400976,0.363449,18,0.440630,10,0.577115,4
#10 dan-approximation,oracle,16,0.476018,insufficient,2,0.400963,0.352639,14,0.451725,6,0.446292,8
#10 dan-approximation,oracle,17,0.476035,insufficient,2,0.400951,0.446156,14,0.540716,8,0.563212,6
#10 dan-approximation,oracle,18,0.483716,insufficient,2,0.400939,0.394920,16,0.492319,8,0.617905,6
#10 dan-approximation,oracle,19,0.492884,insufficient,2,0.400911,0.378767,14,0.470837,4,0.731590,8
#10 dan-approximation,oracle,20,0.495294,insufficient,2,0.400899,0.416245,16,0.489893,8,0.555558,8
#10 dan-approximation,oracle,21,0.495312,insufficient,2,0.400887,0.499837,16,0.529891,12,0.532465,10
#10 dan-approximation,oracle,22,0.495347,insufficient,2,0.400874,0.457238,12,0.562819,4,0.512432,10
#10 dan-approximation,oracle,23,0.495364,insufficient,2,0.400861,0.500226,16,0.583868,6,0.717144,6
#10 dan-approximation,oracle,24,0.542655,insufficient,2,0.331487,0.467521,12,0.569856,4,0.724786,6
#10 dan-approximation,oracle,25,0.542655,insufficient,2,0.331487,0.514329,14,0.604690,4,0.810354,4
#10 dan-approximation,oracle,26,0.542750,insufficient,2,0.331420,0.516140,14,0.611255,4,0.984166,0
#10 dan-approximation,oracle,27,0.542815,insufficient,2,0.331391,0.541981,14,0.614642,4,0.518803,6
#10 dan-approximation,oracle,28,0.543245,insufficient,2,0.331383,0.687194,14,0.750678,8,0.639958,8
#10 dan-approximation,oracle,29,0.546354,insufficient,2,0.331383,0.687396,14,0.750886,8,0.999673,0
#10 dan-approximation,oracle,30,0.546376,insufficient,2,0.331371,0.670353,12,0.762477,4,0.807629,6
#10 dan-approximation,oracle,31,0.546472,insufficient,2,0.331287,0.703443,14,0.727693,6,0.643096,10
#10 dan-approximation,oracle,32,0.546472,insufficient,2,0.331287,0.693158,12,0.758449,8,0.662060,10
#10 dan-approximation,oracle,33,0.546479,insufficient,2,0.331282,0.620485,16,0.721982,8,0.813962,4
#10 dan-approximation,oracle,34,0.547465,insufficient,2,0.331282,0.622047,14,0.716098,4,0.709486,8
#10 dan-approximation,oracle,35,0.549032,insufficient,2,0.331180,0.624293,14,0.719146,4,0.993693,0
#10 dan-approximation,oracle,36,0.550479,insufficient,2,0.331180,0.622952,14,0.718008,4,0.994196,0
#10 dan-approximation,oracle,37,0.550750,insufficient,2,0.331180,0.671476,14,0.766219,6,0.738950,6
#10 dan-approximation,oracle,38,0.564206,insufficient,2,0.331134,0.638820,12,0.748631,2,0.795809,6
#10 dan-approximation,oracle,39,0.569852,insufficient,2,0.331126,0.681144,14,0.791165,4,0.847694,2
#10 dan-approximation,oracle,40,0.666984,insufficient,2,0.275521,0.682687,14,0.788793,4,0.986480,0
#10 dan-approximation,oracle,41,0.666984,insufficient,2,0.275521,0.638820,14,0.745314,4,0.838188,4
#10 dan-approximation,oracle,42,0.687035,insufficient,2,0.260711,0.663533,14,0.787427,4,0.891497,2
#10 dan-approximation,oracle,43,0.687035,insufficient,2,0.260711,0.633322,16,0.715901,6,0.818374,4
#10 dan-approximation,oracle,44,0.692211,insufficient,2,0.255985,0.719129,14,0.790743,4,0.853955,6
#10 dan-approximation,oracle,45,0.697117,insufficient,2,0.255877,0.690645,14,0.771817,8,0.867647,4
#10 dan-approximation,oracle,46,0.698439,insufficient,2,0.255877,0.778546,12,0.848025,4,0.787023,4
#10 dan-approximation,oracle,47,0.757670,high,2,0.188356,0.716049,14,0.794200,4,0.788902,4
#10 dan-approximation,oracle,48,0.761608,high,2,0.188356,0.749152,10,0.807688,4,0.824555,8
#10 dan-approximation,oracle,49,0.761609,high,2,0.187976,0.713384,14,0.805307,2,0.840386,4
#10 dan-approximation,oracle,50,0.761619,high,2,0.187972,0.752268,12,0.858241,2,0.849935,2
#10 dan-approximation,oracle,51,0.783668,high,2,0.185480,0.770665,12,0.876533,0,0.856633,2
#10 dan-approximation,oracle,52,0.783740,high,2,0.185165,0.757998,12,0.842663,2,0.850905,2
#10 dan-approximation,oracle,53,0.783740,high,2,0.185165,0.745187,14,0.859914,6,0.888760,6
#10 dan-approximation,oracle,54,0.790396,high,2,0.182136,0.751100,12,0.859289,0,0.820555,6
#10 dan-approximation,oracle,55,0.790396,high,2,0.182136,0.752067,12,0.854523,4,0.814463,4
#10 dan-approximation,oracle,56,0.790413,high,2,0.182124,0.723201,10,0.835218,2,0.832303,4
#10 dan-approximation,oracle,57,0.790831,high,2,0.182124,0.748800,12,0.869943,2,0.856267,2
#10 dan-approximation,oracle,58,0.795979,high,2,0.179171,0.754964,12,0.855800,2,0.909219,2
#10 dan-approximation,oracle,59,0.797274,high,2,0.179163,0.771821,12,0.867531,2,0.949923,0
#10 dan-approximation,oracle,60,0.797558,high,2,0.177874,0.778334,12,0.865213,4,0.928281,4
#10 dan-approximation,oracle,61,0.803143,high,2,0.177869,0.787725,12,0.860223,2,0.867496,4
#10 dan-approximation,oracle,62,0.826478,high,2,0.159025,0.772483,14,0.879061,4,0.902759,6
#10 dan-approximation,oracle,63,0.827049,high,2,0.159019,0.789987,12,0.892429,0,0.882093,4
#10 dan-approximation,oracle,64,0.827049,high,2,0.159019,0.762530,12,0.867402,4,0.871036,4
#10 dan-approximation,oracle,65,0.827049,high,2,0.159019,0.761191,10,0.854609,2,0.852512,4
#10 dan-approximation,oracle,66,0.828080,high,2,0.159019,0.744226,12,0.862362,2,0.841039,2
#10 dan-approximation,oracle,67,0.828425,high,2,0.158821,0.746337,14,0.875829,4,0.881960,2
#10 dan-approximation,oracle,68,0.828425,high,2,0.158821,0.770805,12,0.873763,2,0.930750,2
#10 dan-approximation,oracle,69,0.830374,high,2,0.156058,0.753959,12,0.888196,2,0.945440,2
#10 dan-approximation,oracle,70,0.830374,high,2,0.156058,0.804222,12,0.896706,2,0.916415,0
#10 dan-approximation,oracle,71,0.832822,high,2,0.155886,0.797688,10,0.881244,2,0.928559,2
#10 dan-approximation,oracle,72,0.843221,high,2,0.151650,0.785212,12,0.907963,2,0.897500,2
#10 dan-approximation,oracle,73,0.851596,veryHigh,2,0.145297,0.779411,14,0.890603,4,0.933089,2
#10 dan-approximation,oracle,74,0.851596,veryHigh,2,0.145297,0.780939,14,0.882384,2,0.940677,2
#10 dan-approximation,oracle,75,0.852571,veryHigh,2,0.144784,0.772220,12,0.887549,2,0.902247,4
