trace,round,degree,criterion,level,width,touched_at_degree
#4 linear-control,87,2,2,3,0.162211755,1
#4 linear-control,87,2,2,4,0.203150136,1
#4 linear-control,87,2,2,5,0.248228500,1
#4 linear-control,87,2,3,2,0.066174767,1
#4 linear-control,87,2,3,3,0.066174800,1
#4 linear-control,87,2,3,4,0.132348533,1
#4 linear-control,87,2,3,5,0.132349000,1
#4 linear-control,87,2,4,2,0.066175000,1
#4 linear-control,87,2,4,3,0.066175000,1
#4 linear-control,87,2,4,4,0.132349183,1
#4 linear-control,87,2,4,5,0.132349100,1
#4 linear-control,87,2,5,2,0.062132312,1
#4 linear-control,87,2,5,3,0.062332187,1
#4 linear-control,87,2,5,4,0.062133187,1
#4 linear-control,87,2,5,5,0.124164563,1
#4 linear-control,88,2,0,2,0.992416000,1
#4 linear-control,88,2,0,3,0.992416000,1
#4 linear-control,88,2,0,4,0.839798308,1
#4 linear-control,88,2,0,5,0.771901667,1
#4 linear-control,88,2,1,2,0.104612211,1
#4 linear-control,88,2,1,3,0.180548091,1
#4 linear-control,88,2,1,4,0.496208000,1
#4 linear-control,88,2,1,5,0.496208000,1
#4 linear-control,88,2,2,2,0.062026250,1
#4 linear-control,88,2,2,3,0.124052625,1
#4 linear-control,88,2,2,4,0.186078438,1
#4 linear-control,88,2,2,5,0.248104438,1
#4 linear-control,88,2,3,2,0.058377912,1
#4 linear-control,88,2,3,3,0.062026438,1
#4 linear-control,88,2,3,4,0.116754824,1
#4 linear-control,88,2,3,5,0.124052250,1
#4 linear-control,88,2,4,2,0.062026563,1
#4 linear-control,88,2,4,3,0.062026563,1
#4 linear-control,88,2,4,4,0.124052563,1
#4 linear-control,88,2,4,5,0.124052437,1
#4 linear-control,88,2,5,2,0.058471588,1
#4 linear-control,88,2,5,3,0.058677412,1
#4 linear-control,88,2,5,4,0.058478412,1
#4 linear-control,88,2,5,5,0.110357556,1
#4 linear-control,89,2,0,2,0.992409000,1
#4 linear-control,89,2,0,3,0.992409500,1
#4 linear-control,89,2,0,4,0.839792308,1
#4 linear-control,89,2,0,5,0.771896167,1
#4 linear-control,89,2,1,2,0.104611711,1
#4 linear-control,89,2,1,3,0.180547091,1
#4 linear-control,89,2,1,4,0.496204500,1
#4 linear-control,89,2,1,5,0.496204250,1
#4 linear-control,89,2,2,2,0.062026250,1
#4 linear-control,89,2,2,3,0.124052625,1
#4 linear-control,89,2,2,4,0.186077438,1
#4 linear-control,89,2,2,5,0.248103437,1
#4 linear-control,89,2,3,2,0.058377441,1
#4 linear-control,89,2,3,3,0.062026437,1
#4 linear-control,89,2,3,4,0.116754382,1
#4 linear-control,89,2,3,5,0.124051250,1
#4 linear-control,89,2,4,2,0.062026063,1
#4 linear-control,89,2,4,3,0.062026062,1
#4 linear-control,89,2,4,4,0.124051562,1
#4 linear-control,89,2,4,5,0.124051375,1
#4 linear-control,89,2,5,2,0.058471588,1
#4 linear-control,89,2,5,3,0.058677412,1
#4 linear-control,89,2,5,4,0.058378412,1
#4 linear-control,89,2,5,5,0.110357056,1
#4 linear-control,90,2,0,2,0.992409000,1
#4 linear-control,90,2,0,3,0.992409500,1
#4 linear-control,90,2,0,4,0.839792308,1
#4 linear-control,90,2,0,5,0.765595843,1
#4 linear-control,90,2,1,2,0.104611711,1
#4 linear-control,90,2,1,3,0.180547091,1
#4 linear-control,90,2,1,4,0.496204500,1
#4 linear-control,90,2,1,5,0.496204250,1
#4 linear-control,90,2,2,2,0.062026250,1
#4 linear-control,90,2,2,3,0.124052625,1
#4 linear-control,90,2,2,4,0.186077438,1
#4 linear-control,90,2,2,5,0.248103437,1
#4 linear-control,90,2,3,2,0.058377441,1
#4 linear-control,90,2,3,3,0.062026437,1
#4 linear-control,90,2,3,4,0.116754382,1
#4 linear-control,90,2,3,5,0.124051250,1
#4 linear-control,90,2,4,2,0.062026062,1
#4 linear-control,90,2,4,3,0.062026062,1
#4 linear-control,90,2,4,4,0.124051562,1
#4 linear-control,90,2,4,5,0.124051375,1
#4 linear-control,90,2,5,2,0.058471588,1
#4 linear-control,90,2,5,3,0.058677412,1
#4 linear-control,90,2,5,4,0.058378412,1
#4 linear-control,90,2,5,5,0.085155700,1
#5 front-loaded,1,2,0,2,1.000000000,0
#5 front-loaded,1,2,0,3,1.000000000,0
#5 front-loaded,1,2,0,4,1.000000000,0
#5 front-loaded,1,2,0,5,0.999901000,1
#5 front-loaded,1,2,1,2,0.499950500,0
#5 front-loaded,1,2,1,3,0.499950500,0
#5 front-loaded,1,2,1,4,0.499950500,0
#5 front-loaded,1,2,1,5,0.499950500,1
#5 front-loaded,1,2,2,2,0.999901000,0
#5 front-loaded,1,2,2,3,0.999901000,0
#5 front-loaded,1,2,2,4,0.999901000,0
#5 front-loaded,1,2,2,5,0.999901000,0
#5 front-loaded,1,2,3,2,0.999901000,0
#5 front-loaded,1,2,3,3,0.999901000,0
#5 front-loaded,1,2,3,4,0.999901000,0
#5 front-loaded,1,2,3,5,0.999901000,0
#5 front-loaded,1,2,4,2,0.999901000,0
#5 front-loaded,1,2,4,3,0.999901000,0
#5 front-loaded,1,2,4,4,0.999901000,0
#5 front-loaded,1,2,4,5,0.999901000,0
#5 front-loaded,1,2,5,2,0.999901000,0
#5 front-loaded,1,2,5,3,0.999901000,0
#5 front-loaded,1,2,5,4,0.999901000,0
#5 front-loaded,1,2,5,5,0.999901000,0
#5 front-loaded,2,2,0,2,1.000000000,0
#5 front-loaded,2,2,0,3,1.000000000,0
#5 front-loaded,2,2,0,4,1.000000000,0
#5 front-loaded,2,2,0,5,0.999900500,1
#5 front-loaded,2,2,1,2,0.499950500,0
#5 front-loaded,2,2,1,3,0.499950500,0
#5 front-loaded,2,2,1,4,0.499950500,0
#5 front-loaded,2,2,1,5,0.499950500,1
#5 front-loaded,2,2,2,2,0.499950500,0
#5 front-loaded,2,2,2,3,0.499950500,0
#5 front-loaded,2,2,2,4,0.499950500,0
#5 front-loaded,2,2,2,5,0.499950500,1
#5 front-loaded,2,2,3,2,0.999900500,0
#5 front-loaded,2,2,3,3,0.999900500,0
#5 front-loaded,2,2,3,4,0.999900500,0
#5 front-loaded,2,2,3,5,0.999900500,0
#5 front-loaded,2,2,4,2,0.999900500,0
#5 front-loaded,2,2,4,3,0.999900500,0
#5 front-loaded,2,2,4,4,0.999900500,0
#5 front-loaded,2,2,4,5,0.999900500,0
#5 front-loaded,2,2,5,2,0.999900500,0
#5 front-loaded,2,2,5,3,0.999900500,0
#5 front-loaded,2,2,5,4,0.999900500,0
#5 front-loaded,2,2,5,5,0.999900500,0
#5 front-loaded,3,2,0,2,1.000000000,0
#5 front-loaded,3,2,0,3,1.000000000,0
#5 front-loaded,3,2,0,4,1.000000000,0
#5 front-loaded,3,2,0,5,0.999900333,1
#5 front-loaded,3,2,1,2,0.499950500,0
#5 front-loaded,3,2,1,3,0.499950500,0
#5 front-loaded,3,2,1,4,0.499950500,0
#5 front-loaded,3,2,1,5,0.499950500,1
#5 front-loaded,3,2,2,2,0.499950500,0
#5 front-loaded,3,2,2,3,0.499950500,0
#5 front-loaded,3,2,2,4,0.499950500,0
#5 front-loaded,3,2,2,5,0.499950500,1
#5 front-loaded,3,2,3,2,0.499950500,0
#5 front-loaded,3,2,3,3,0.499950500,0
#5 front-loaded,3,2,3,4,0.499950500,0
#5 front-loaded,3,2,3,5,0.499950500,1
#5 front-loaded,3,2,4,2,0.999900333,0
#5 front-loaded,3,2,4,3,0.999900333,0
#5 front-loaded,3,2,4,4,0.999900333,0
#5 front-loaded,3,2,4,5,0.999900333,0
#5 front-loaded,3,2,5,2,0.999900333,0
#5 front-loaded,3,2,5,3,0.999900333,0
#5 front-loaded,3,2,5,4,0.999900333,0
#5 front-loaded,3,2,5,5,0.999900333,0
#5 front-loaded,4,2,0,2,1.000000000,0
#5 front-loaded,4,2,0,3,1.000000000,0
#5 front-loaded,4,2,0,4,1.000000000,0
#5 front-loaded,4,2,0,5,0.999900250,1
#5 front-loaded,4,2,1,2,0.499950500,0
#5 front-loaded,4,2,1,3,0.499950500,0
#5 front-loaded,4,2,1,4,0.499950500,0
#5 front-loaded,4,2,1,5,0.499950500,1
#5 front-loaded,4,2,2,2,0.499950500,0
#5 front-loaded,4,2,2,3,0.499950500,0
#5 front-loaded,4,2,2,4,0.499950500,0
#5 front-loaded,4,2,2,5,0.499950500,1
#5 front-loaded,4,2,3,2,0.499950500,0
#5 front-loaded,4,2,3,3,0.499950500,0
#5 front-loaded,4,2,3,4,0.499950500,0
#5 front-loaded,4,2,3,5,0.499950500,1
#5 front-loaded,4,2,4,2,0.499950500,0
#5 front-loaded,4,2,4,3,0.499950500,0
#5 front-loaded,4,2,4,4,0.499950500,0
#5 front-loaded,4,2,4,5,0.499950500,1
#5 front-loaded,4,2,5,2,0.999900250,0
#5 front-loaded,4,2,5,3,0.999900250,0
#5 front-loaded,4,2,5,4,0.999900250,0
#5 front-loaded,4,2,5,5,0.999900250,0
#5 front-loaded,5,2,0,2,1.000000000,0
#5 front-loaded,5,2,0,3,1.000000000,0
#5 front-loaded,5,2,0,4,1.000000000,0
#5 front-loaded,5,2,0,5,0.833250167,1
#5 front-loaded,5,2,1,2,0.499950500,0
#5 front-loaded,5,2,1,3,0.499950500,0
#5 front-loaded,5,2,1,4,0.499950500,0
#5 front-loaded,5,2,1,5,0.499950500,1
#5 front-loaded,5,2,2,2,0.499950500,0
#5 front-loaded,5,2,2,3,0.499950500,0
#5 front-loaded,5,2,2,4,0.499950500,0
#5 front-loaded,5,2,2,5,0.499950500,1
#5 front-loaded,5,2,3,2,0.499950500,0
#5 front-loaded,5,2,3,3,0.499950500,0
#5 front-loaded,5,2,3,4,0.499950500,0
#5 front-loaded,5,2,3,5,0.499950500,1
#5 front-loaded,5,2,4,2,0.499950500,0
#5 front-loaded,5,2,4,3,0.499950500,0
#5 front-loaded,5,2,4,4,0.499950500,0
#5 front-loaded,5,2,4,5,0.499950500,1
#5 front-loaded,5,2,5,2,0.499950500,0
#5 front-loaded,5,2,5,3,0.499950500,0
#5 front-loaded,5,2,5,4,0.499950500,0
#5 front-loaded,5,2,5,5,0.499950500,1
#5 front-loaded,6,2,0,2,0.999901000,0
#5 front-loaded,6,2,0,3,0.999901000,0
#5 front-loaded,6,2,0,4,0.999901000,0
#5 front-loaded,6,2,0,5,0.833134667,1
#5 front-loaded,6,2,1,2,0.499950500,0
#5 front-loaded,6,2,1,3,0.499950500,0
#5 front-loaded,6,2,1,4,0.499950500,0
#5 front-loaded,6,2,1,5,0.499851500,1
#5 front-loaded,6,2,2,2,0.333234000,0
#5 front-loaded,6,2,2,3,0.333234000,0
#5 front-loaded,6,2,2,4,0.333234000,0
#5 front-loaded,6,2,2,5,0.333234000,1
#5 front-loaded,6,2,3,2,0.499900500,0
#5 front-loaded,6,2,3,3,0.499900500,0
#5 front-loaded,6,2,3,4,0.499900500,0
#5 front-loaded,6,2,3,5,0.499900500,1
#5 front-loaded,6,2,4,2,0.499900500,0
#5 front-loaded,6,2,4,3,0.499900500,0
#5 front-loaded,6,2,4,4,0.499900500,0
#5 front-loaded,6,2,4,5,0.499900500,1
#5 front-loaded,6,2,5,2,0.499900500,0
#5 front-loaded,6,2,5,3,0.499900500,0
#5 front-loaded,6,2,5,4,0.499900500,0
#5 front-loaded,6,2,5,5,0.499900500,1
#5 front-loaded,7,2,0,2,0.999900500,0
#5 front-loaded,7,2,0,3,0.999900500,0
#5 front-loaded,7,2,0,4,0.999900500,0
#5 front-loaded,7,2,0,5,0.833117667,1
#5 front-loaded,7,2,1,2,0.499950500,0
#5 front-loaded,7,2,1,3,0.499950500,0
#5 front-loaded,7,2,1,4,0.499950500,0
#5 front-loaded,7,2,1,5,0.499851000,1
#5 front-loaded,7,2,2,2,0.333234000,0
#5 front-loaded,7,2,2,3,0.333234000,0
#5 front-loaded,7,2,2,4,0.333234000,0
#5 front-loaded,7,2,2,5,0.333234000,1
#5 front-loaded,7,2,3,2,0.333234000,0
#5 front-loaded,7,2,3,3,0.333234000,0
#5 front-loaded,7,2,3,4,0.333234000,0
#5 front-loaded,7,2,3,5,0.333234000,1
#5 front-loaded,7,2,4,2,0.499900500,0
#5 front-loaded,7,2,4,3,0.499900500,0
#5 front-loaded,7,2,4,4,0.499900500,0
#5 front-loaded,7,2,4,5,0.499900500,1
#5 front-loaded,7,2,5,2,0.499900500,0
#5 front-loaded,7,2,5,3,0.499900500,0
#5 front-loaded,7,2,5,4,0.499900500,0
#5 front-loaded,7,2,5,5,0.499900500,1
#5 front-loaded,8,2,0,2,0.999900333,0
#5 front-loaded,8,2,0,3,0.999900333,0
#5 front-loaded,8,2,0,4,0.999900333,0
#5 front-loaded,8,2,0,5,0.833101000,1
#5 front-loaded,8,2,1,2,0.499950500,0
#5 front-loaded,8,2,1,3,0.499950500,0
#5 front-loaded,8,2,1,4,0.499950500,0
#5 front-loaded,8,2,1,5,0.499850833,1
#5 front-loaded,8,2,2,2,0.333234000,0
#5 front-loaded,8,2,2,3,0.333234000,0
#5 front-loaded,8,2,2,4,0.333234000,0
#5 front-loaded,8,2,2,5,0.333234000,1
#5 front-loaded,8,2,3,2,0.333234000,0
#5 front-loaded,8,2,3,3,0.333234000,0
#5 front-loaded,8,2,3,4,0.333234000,0
#5 front-loaded,8,2,3,5,0.333234000,1
#5 front-loaded,8,2,4,2,0.333234000,0
#5 front-loaded,8,2,4,3,0.333234000,0
#5 front-loaded,8,2,4,4,0.333234000,0
#5 front-loaded,8,2,4,5,0.333234000,1
#5 front-loaded,8,2,5,2,0.499900500,0
#5 front-loaded,8,2,5,3,0.499900500,0
#5 front-loaded,8,2,5,4,0.499900500,0
#5 front-loaded,8,2,5,5,0.499900500,1
#5 front-loaded,9,2,0,2,0.999900250,0
#5 front-loaded,9,2,0,3,0.999900250,0
#5 front-loaded,9,2,0,4,0.999900250,0
#5 front-loaded,9,2,0,5,0.833084417,1
#5 front-loaded,9,2,1,2,0.499950500,0
#5 front-loaded,9,2,1,3,0.499950500,0
#5 front-loaded,9,2,1,4,0.499950500,0
#5 front-loaded,9,2,1,5,0.499850750,1
#5 front-loaded,9,2,2,2,0.333234000,0
#5 front-loaded,9,2,2,3,0.333234000,0
#5 front-loaded,9,2,2,4,0.333234000,0
#5 front-loaded,9,2,2,5,0.333234000,1
#5 front-loaded,9,2,3,2,0.333234000,0
#5 front-loaded,9,2,3,3,0.333234000,0
#5 front-loaded,9,2,3,4,0.333234000,0
#5 front-loaded,9,2,3,5,0.333234000,1
#5 front-loaded,9,2,4,2,0.333234000,0
#5 front-loaded,9,2,4,3,0.333234000,0
#5 front-loaded,9,2,4,4,0.333234000,0
#5 front-loaded,9,2,4,5,0.333234000,1
#5 front-loaded,9,2,5,2,0.333234000,0
#5 front-loaded,9,2,5,3,0.333234000,0
#5 front-loaded,9,2,5,4,0.333234000,0
#5 front-loaded,9,2,5,5,0.333234000,1
#5 front-loaded,10,2,0,2,0.999702000,0
#5 front-loaded,10,2,0,3,0.999702000,0
#5 front-loaded,10,2,0,4,0.999702000,0
#5 front-loaded,10,2,0,5,0.832869500,1
#5 front-loaded,10,2,1,2,0.499900500,0
#5 front-loaded,10,2,1,3,0.499900500,0
#5 front-loaded,10,2,1,4,0.499900500,0
#5 front-loaded,10,2,1,5,0.499701500,1
#5 front-loaded,10,2,2,2,0.333234000,0
#5 front-loaded,10,2,2,3,0.333234000,0
#5 front-loaded,10,2,2,4,0.333234000,0
#5 front-loaded,10,2,2,5,0.333135000,1
#5 front-loaded,10,2,3,2,0.249850750,0
#5 front-loaded,10,2,3,3,0.249850750,0
#5 front-loaded,10,2,3,4,0.249850750,0
#5 front-loaded,10,2,3,5,0.249850750,1
#5 front-loaded,10,2,4,2,0.333200667,0
#5 front-loaded,10,2,4,3,0.333200667,0
#5 front-loaded,10,2,4,4,0.333200667,0
#5 front-loaded,10,2,4,5,0.333200667,1
#5 front-loaded,10,2,5,2,0.333200667,0
#5 front-loaded,10,2,5,3,0.333200667,0
#5 front-loaded,10,2,5,4,0.333200667,0
#5 front-loaded,10,2,5,5,0.333200667,1
#5 front-loaded,11,2,0,2,0.999701000,0
#5 front-loaded,11,2,0,3,0.999701000,0
#5 front-loaded,11,2,0,4,0.999701000,0
#5 front-loaded,11,2,0,5,0.832851833,1
#5 front-loaded,11,2,1,2,0.499900500,0
#5 front-loaded,11,2,1,3,0.499900500,0
#5 front-loaded,11,2,1,4,0.499900500,0
#5 front-loaded,11,2,1,5,0.499701500,1
#5 front-loaded,11,2,2,2,0.333234000,0
#5 front-loaded,11,2,2,3,0.333234000,0
#5 front-loaded,11,2,2,4,0.333234000,0
#5 front-loaded,11,2,2,5,0.333134500,1
#5 front-loaded,11,2,3,2,0.249850750,0
#5 front-loaded,11,2,3,3,0.249850750,0
#5 front-loaded,11,2,3,4,0.249850750,0
#5 front-loaded,11,2,3,5,0.249850750,1
#5 front-loaded,11,2,4,2,0.249850750,0
#5 front-loaded,11,2,4,3,0.249850750,0
#5 front-loaded,11,2,4,4,0.249850750,0
#5 front-loaded,11,2,4,5,0.249850750,1
#5 front-loaded,11,2,5,2,0.333200667,0
#5 front-loaded,11,2,5,3,0.333200667,0
#5 front-loaded,11,2,5,4,0.333200667,0
#5 front-loaded,11,2,5,5,0.333200667,1
#5 front-loaded,12,2,0,2,0.999701000,0
#5 front-loaded,12,2,0,3,0.999701000,0
#5 front-loaded,12,2,0,4,0.999701000,0
#5 front-loaded,12,2,0,5,0.832835167,1
#5 front-loaded,12,2,1,2,0.499900500,0
#5 front-loaded,12,2,1,3,0.499900500,0
#5 front-loaded,12,2,1,4,0.499900500,0
#5 front-loaded,12,2,1,5,0.499701500,1
#5 front-loaded,12,2,2,2,0.333234000,0
#5 front-loaded,12,2,2,3,0.333234000,0
#5 front-loaded,12,2,2,4,0.333234000,0
#5 front-loaded,12,2,2,5,0.333134333,1
#5 front-loaded,12,2,3,2,0.249850750,0
#5 front-loaded,12,2,3,3,0.249850750,0
#5 front-loaded,12,2,3,4,0.249850750,0
#5 front-loaded,12,2,3,5,0.249850750,1
#5 front-loaded,12,2,4,2,0.249850750,0
#5 front-loaded,12,2,4,3,0.249850750,0
#5 front-loaded,12,2,4,4,0.249850750,0
#5 front-loaded,12,2,4,5,0.249850750,1
#5 front-loaded,12,2,5,2,0.249850750,0
#5 front-loaded,12,2,5,3,0.249850750,0
#5 front-loaded,12,2,5,4,0.249850750,0
#5 front-loaded,12,2,5,5,0.249850750,1
#5 front-loaded,13,2,0,2,0.999701000,0
#5 front-loaded,13,2,0,3,0.999701000,0
#5 front-loaded,13,2,0,4,0.999701000,0
#5 front-loaded,13,2,0,5,0.832835167,1
#5 front-loaded,13,2,1,2,0.499900500,0
#5 front-loaded,13,2,1,3,0.499900500,0
#5 front-loaded,13,2,1,4,0.499900500,0
#5 front-loaded,13,2,1,5,0.499701500,1
#5 front-loaded,13,2,2,2,0.333234000,0
#5 front-loaded,13,2,2,3,0.333234000,0
#5 front-loaded,13,2,2,4,0.333234000,0
#5 front-loaded,13,2,2,5,0.333134333,1
#5 front-loaded,13,2,3,2,0.199880400,0
#5 front-loaded,13,2,3,3,0.199880400,0
#5 front-loaded,13,2,3,4,0.199880400,0
#5 front-loaded,13,2,3,5,0.199880400,1
#5 front-loaded,13,2,4,2,0.199880400,0
#5 front-loaded,13,2,4,3,0.199880400,0
#5 front-loaded,13,2,4,4,0.199880400,0
#5 front-loaded,13,2,4,5,0.199880400,1
#5 front-loaded,13,2,5,2,0.249850750,0
#5 front-loaded,13,2,5,3,0.249850750,0
#5 front-loaded,13,2,5,4,0.249850750,0
#5 front-loaded,13,2,5,5,0.249850750,1
#5 front-loaded,14,2,0,2,0.999304000,0
#5 front-loaded,14,2,0,3,0.999304000,0
#5 front-loaded,14,2,0,4,0.999304000,0
#5 front-loaded,14,2,0,5,0.832421500,1
#5 front-loaded,14,2,1,2,0.499751500,0
#5 front-loaded,14,2,1,3,0.499751500,0
#5 front-loaded,14,2,1,4,0.499751500,0
#5 front-loaded,14,2,1,5,0.499452500,1
#5 front-loaded,14,2,2,2,0.333167333,0
#5 front-loaded,14,2,2,3,0.333167333,0
#5 front-loaded,14,2,2,4,0.333167333,0
#5 front-loaded,14,2,2,5,0.332968333,1
#5 front-loaded,14,2,3,2,0.199880400,0
#5 front-loaded,14,2,3,3,0.199880400,0
#5 front-loaded,14,2,3,4,0.199880400,0
#5 front-loaded,14,2,3,5,0.199781400,1
#5 front-loaded,14,2,4,2,0.199880400,0
#5 front-loaded,14,2,4,3,0.199880400,0
#5 front-loaded,14,2,4,4,0.199880400,0
#5 front-loaded,14,2,4,5,0.199781400,1
#5 front-loaded,14,2,5,2,0.166484167,0
#5 front-loaded,14,2,5,3,0.166484167,0
#5 front-loaded,14,2,5,4,0.166484167,0
#5 front-loaded,14,2,5,5,0.166484167,1
#5 front-loaded,15,2,0,2,0.999302000,0
#5 front-loaded,15,2,0,3,0.999302000,0
#5 front-loaded,15,2,0,4,0.999302000,0
#5 front-loaded,15,2,0,5,0.832419500,1
#5 front-loaded,15,2,1,2,0.499750750,0
#5 front-loaded,15,2,1,3,0.499750750,0
#5 front-loaded,15,2,1,4,0.499750750,0
#5 front-loaded,15,2,1,5,0.499451750,1
#5 front-loaded,15,2,2,2,0.333167333,0
#5 front-loaded,15,2,2,3,0.333167333,0
#5 front-loaded,15,2,2,4,0.333167333,0
#5 front-loaded,15,2,2,5,0.332967833,1
#5 front-loaded,15,2,3,2,0.199880400,0
#5 front-loaded,15,2,3,3,0.199880400,0
#5 front-loaded,15,2,3,4,0.199880400,0
#5 front-loaded,15,2,3,5,0.199780900,1
#5 front-loaded,15,2,4,2,0.199880400,0
#5 front-loaded,15,2,4,3,0.199880400,0
#5 front-loaded,15,2,4,4,0.199880400,0
#5 front-loaded,15,2,4,5,0.199780900,1
#5 front-loaded,15,2,5,2,0.166483750,0
#5 front-loaded,15,2,5,3,0.166483750,0
#5 front-loaded,15,2,5,4,0.166483750,0
#5 front-loaded,15,2,5,5,0.166483750,1
#5 front-loaded,16,2,0,2,0.999202000,0
#5 front-loaded,16,2,0,3,0.999202000,1
#5 front-loaded,16,2,0,4,0.999203000,1
#5 front-loaded,16,2,0,5,0.832419500,1
#5 front-loaded,16,2,1,2,0.499750750,0
#5 front-loaded,16,2,1,3,0.499750750,1
#5 front-loaded,16,2,1,4,0.499750750,1
#5 front-loaded,16,2,1,5,0.499451750,1
#5 front-loaded,16,2,2,2,0.333167333,0
#5 front-loaded,16,2,2,3,0.333167333,0
#5 front-loaded,16,2,2,4,0.333167333,0
#5 front-loaded,16,2,2,5,0.332967833,1
#5 front-loaded,16,2,3,2,0.199880400,0
#5 front-loaded,16,2,3,3,0.199880400,0
#5 front-loaded,16,2,3,4,0.199880400,0
#5 front-loaded,16,2,3,5,0.199780900,1
#5 front-loaded,16,2,4,2,0.199880400,0
#5 front-loaded,16,2,4,3,0.199880400,0
#5 front-loaded,16,2,4,4,0.199880400,0
#5 front-loaded,16,2,4,5,0.199780900,1
#5 front-loaded,16,2,5,2,0.166483750,0
#5 front-loaded,16,2,5,3,0.166483750,0
#5 front-loaded,16,2,5,4,0.166483750,0
#5 front-loaded,16,2,5,5,0.166483750,1
#5 front-loaded,17,2,0,2,0.999102000,1
#5 front-loaded,17,2,0,3,0.999103000,1
#5 front-loaded,17,2,0,4,0.999103000,1
#5 front-loaded,17,2,0,5,0.832419500,1
#5 front-loaded,17,2,1,2,0.499750750,0
#5 front-loaded,17,2,1,3,0.499750750,1
#5 front-loaded,17,2,1,4,0.499750750,1
#5 front-loaded,17,2,1,5,0.499451750,1
#5 front-loaded,17,2,2,2,0.333167333,1
#5 front-loaded,17,2,2,3,0.333167333,1
#5 front-loaded,17,2,2,4,0.333167333,0
#5 front-loaded,17,2,2,5,0.332967833,1
#5 front-loaded,17,2,3,2,0.199880400,0
#5 front-loaded,17,2,3,3,0.199880400,0
#5 front-loaded,17,2,3,4,0.199880400,0
#5 front-loaded,17,2,3,5,0.199780900,1
#5 front-loaded,17,2,4,2,0.199880400,0
#5 front-loaded,17,2,4,3,0.199880400,0
#5 front-loaded,17,2,4,4,0.199880400,0
#5 front-loaded,17,2,4,5,0.199780900,1
#5 front-loaded,17,2,5,2,0.166483750,0
#5 front-loaded,17,2,5,3,0.166483750,0
#5 front-loaded,17,2,5,4,0.166483750,0
#5 front-loaded,17,2,5,5,0.166483750,1
#5 front-loaded,18,2,0,2,0.999002000,1
#5 front-loaded,18,2,0,3,0.999003000,1
#5 front-loaded,18,2,0,4,0.999003000,1
#5 front-loaded,18,2,0,5,0.832419500,1
#5 front-loaded,18,2,1,2,0.499750750,0
#5 front-loaded,18,2,1,3,0.499750750,1
#5 front-loaded,18,2,1,4,0.499750750,1
#5 front-loaded,18,2,1,5,0.499451750,1
#5 front-loaded,18,2,2,2,0.333167333,1
#5 front-loaded,18,2,2,3,0.333167333,1
#5 front-loaded,18,2,2,4,0.333167333,0
#5 front-loaded,18,2,2,5,0.332967833,1
#5 front-loaded,18,2,3,2,0.199880400,0
#5 front-loaded,18,2,3,3,0.199880400,1
#5 front-loaded,18,2,3,4,0.199880400,1
#5 front-loaded,18,2,3,5,0.199780900,1
#5 front-loaded,18,2,4,2,0.199880400,0
#5 front-loaded,18,2,4,3,0.199880400,0
#5 front-loaded,18,2,4,4,0.199880400,0
#5 front-loaded,18,2,4,5,0.199780900,1
#5 front-loaded,18,2,5,2,0.166483750,0
#5 front-loaded,18,2,5,3,0.166483750,0
#5 front-loaded,18,2,5,4,0.166483750,0
#5 front-loaded,18,2,5,5,0.166483750,1
#5 front-loaded,19,2,0,2,0.999002000,1
#5 front-loaded,19,2,0,3,0.999003000,1
#5 front-loaded,19,2,0,4,0.999003000,1
#5 front-loaded,19,2,0,5,0.832419500,1
#5 front-loaded,19,2,1,2,0.499651000,1
#5 front-loaded,19,2,1,3,0.499651750,1
#5 front-loaded,19,2,1,4,0.499651750,1
#5 front-loaded,19,2,1,5,0.499451750,1
#5 front-loaded,19,2,2,2,0.333167333,1
#5 front-loaded,19,2,2,3,0.333167333,1
#5 front-loaded,19,2,2,4,0.333167333,0
#5 front-loaded,19,2,2,5,0.332967833,1
#5 front-loaded,19,2,3,2,0.199880400,1
#5 front-loaded,19,2,3,3,0.199880400,1
#5 front-loaded,19,2,3,4,0.199880400,1
#5 front-loaded,19,2,3,5,0.199780900,1
#5 front-loaded,19,2,4,2,0.199880400,0
#5 front-loaded,19,2,4,3,0.199880400,0
#5 front-loaded,19,2,4,4,0.199880400,0
#5 front-loaded,19,2,4,5,0.199780900,1
#5 front-loaded,19,2,5,2,0.166483750,0
#5 front-loaded,19,2,5,3,0.166483750,0
#5 front-loaded,19,2,5,4,0.166483750,0
#5 front-loaded,19,2,5,5,0.166483750,1
#5 front-loaded,20,2,0,2,0.998902000,1
#5 front-loaded,20,2,0,3,0.998903000,1
#5 front-loaded,20,2,0,4,0.998903000,1
#5 front-loaded,20,2,0,5,0.832419500,1
#5 front-loaded,20,2,1,2,0.499551000,1
#5 front-loaded,20,2,1,3,0.499552000,1
#5 front-loaded,20,2,1,4,0.499551750,1
#5 front-loaded,20,2,1,5,0.499451750,1
#5 front-loaded,20,2,2,2,0.333167333,1
#5 front-loaded,20,2,2,3,0.333167333,1
#5 front-loaded,20,2,2,4,0.333167333,0
#5 front-loaded,20,2,2,5,0.332967833,1
#5 front-loaded,20,2,3,2,0.199880400,1
#5 front-loaded,20,2,3,3,0.199880400,1
#5 front-loaded,20,2,3,4,0.199880400,1
#5 front-loaded,20,2,3,5,0.199780900,1
#5 front-loaded,20,2,4,2,0.199880400,0
#5 front-loaded,20,2,4,3,0.199880400,1
#5 front-loaded,20,2,4,4,0.199880400,1
