trace,round,degree,covered,touched,narrow,soft_fill,max_width,tau,tau_published,accuracy,is_boundary,boundary_reason,progress_pct
#1 uniform,1,2,0,2,0,0.052083,1.000000,0.623382,0.612142,,0,,0.00
#1 uniform,2,2,0,3,0,0.104167,1.000000,0.660098,0.647066,,0,,0.00
#1 uniform,3,2,0,4,0,0.156250,1.000000,0.651431,0.639043,,0,,0.00
#1 uniform,4,2,0,5,0,0.208333,1.000000,0.699733,0.687371,,0,,0.00
#1 uniform,5,2,6,6,24,0.250000,0.166667,0.781242,0.767805,,0,,5.00
#1 uniform,6,2,6,6,24,0.250000,0.166667,0.804906,0.791940,,0,,5.00
#1 uniform,7,2,6,6,24,0.250000,0.166667,0.804906,0.791940,,0,,5.00
#1 uniform,8,2,6,6,24,0.250000,0.166667,0.804906,0.791940,,0,,5.00
#1 uniform,9,2,6,6,24,0.250000,0.166667,0.822498,0.807711,,0,,5.00
#1 uniform,10,2,6,6,24,0.250000,0.166667,0.813393,0.797335,,0,,5.00
#1 uniform,11,2,6,6,24,0.250000,0.166667,0.813393,0.797335,,0,,5.00
#1 uniform,12,2,6,6,24,0.250000,0.166667,0.829705,0.813583,,0,,5.00
#1 uniform,13,2,6,6,24,0.250000,0.166667,0.813547,0.797823,,0,,5.00
#1 uniform,14,2,6,6,24,0.250000,0.166667,0.801967,0.788090,,0,,5.00
#1 uniform,15,2,6,6,24,0.250000,0.166667,0.774024,0.760429,,0,,5.00
#1 uniform,16,2,10,10,24,0.416667,0.166667,0.774024,0.760429,,0,,8.33
#1 uniform,17,2,12,12,24,0.500000,0.166667,0.785696,0.768558,,0,,10.00
#1 uniform,18,2,14,14,24,0.583333,0.166667,0.774024,0.760429,,0,,11.67
#1 uniform,19,2,16,16,24,0.666667,0.166667,0.774024,0.760429,,0,,13.33
#1 uniform,20,2,17,17,24,0.708333,0.166667,0.785696,0.768558,,0,,14.17
#1 uniform,21,2,17,17,24,0.708333,0.166667,0.774024,0.760429,,0,,14.17
#1 uniform,22,2,19,19,24,0.791667,0.166667,0.845479,0.832783,,0,,15.83
#1 uniform,23,2,19,19,24,0.791667,0.166667,0.845479,0.832783,,0,,15.83
#1 uniform,24,2,20,20,24,0.833333,0.166667,0.711846,0.698494,,0,,16.67
#1 uniform,25,2,22,22,24,0.916667,0.166667,0.726788,0.714665,,0,,18.33
#1 uniform,26,2,23,23,24,0.958333,0.166667,0.711846,0.698494,,0,,19.17
#1 uniform,27,2,23,23,24,0.958333,0.166667,0.726788,0.714665,,0,,19.17
#1 uniform,28,2,23,23,24,0.958333,0.166667,0.748967,0.736240,,0,,19.17
#1 uniform,29,2,23,23,24,0.958333,0.166667,0.711846,0.698494,,0,,19.17
#1 uniform,30,2,24,24,24,1.000000,0.166667,0.711846,0.698494,0.794841,1,coverage-complete,20.00
#1 uniform,31,3,6,6,24,0.250000,0.166667,0.726788,0.714665,,0,,25.00
#1 uniform,32,3,10,10,24,0.416667,0.166667,0.910414,0.893338,,0,,28.33
#1 uniform,33,3,14,14,24,0.583333,0.166667,0.910414,0.893338,,0,,31.67
#1 uniform,34,3,18,18,24,0.750000,0.166667,0.910414,0.893338,,0,,35.00
#1 uniform,35,3,19,19,24,0.791667,0.166667,0.910414,0.893338,,0,,35.83
#1 uniform,36,3,20,20,24,0.833333,0.166667,0.910414,0.893338,,0,,36.67
#1 uniform,37,3,20,20,24,0.833333,0.166667,0.910414,0.893338,,0,,36.67
#1 uniform,38,3,21,21,24,0.875000,0.166667,0.910414,0.893338,,0,,37.50
#1 uniform,39,3,22,22,24,0.916667,0.166667,0.910414,0.893338,,0,,38.33
#1 uniform,40,3,23,23,24,0.958333,0.166667,0.910414,0.893338,,0,,39.17
#1 uniform,41,3,23,23,24,0.958333,0.083334,0.903847,0.900362,,0,,39.17
#1 uniform,42,3,23,23,24,0.958333,0.083334,0.921250,0.882409,,0,,39.17
#1 uniform,43,3,23,23,24,0.958333,0.083334,0.921250,0.882409,,0,,39.17
#1 uniform,44,3,23,23,24,0.958333,0.083334,0.885080,0.847765,,0,,39.17
#1 uniform,45,3,23,23,24,0.958333,0.083334,0.921250,0.882409,,0,,39.17
#1 uniform,46,3,23,23,24,0.958333,0.083334,0.885080,0.847765,,0,,39.17
#1 uniform,47,3,23,23,24,0.958333,0.083334,0.921250,0.882409,,0,,39.17
#1 uniform,48,3,23,23,24,0.958333,0.083334,0.885080,0.847765,,0,,39.17
#1 uniform,49,3,23,23,24,0.958333,0.083334,0.885080,0.847765,,0,,39.17
#1 uniform,50,3,23,23,24,0.958333,0.083334,0.885080,0.847765,,0,,39.17
#1 uniform,51,3,24,24,24,1.000000,0.083334,0.885080,0.847765,0.938095,1,coverage-complete,40.00
#1 uniform,52,4,7,7,24,0.291667,0.083334,0.885080,0.847765,,0,,45.83
#1 uniform,53,4,13,13,24,0.541667,0.083334,0.885080,0.847765,,0,,50.83
#1 uniform,54,4,15,15,24,0.625000,0.083334,0.921250,0.882409,,0,,52.50
#1 uniform,55,4,17,17,24,0.708333,0.083334,0.921250,0.882409,,0,,54.17
#1 uniform,56,4,19,19,24,0.791667,0.083334,0.921250,0.882409,,0,,55.83
#1 uniform,57,4,19,19,24,0.791667,0.083334,0.921250,0.882409,,0,,55.83
#1 uniform,58,4,20,20,24,0.833333,0.083235,0.921250,0.882409,,0,,56.67
#1 uniform,59,4,21,21,24,0.875000,0.083235,0.885080,0.847765,,0,,57.50
#1 uniform,60,4,22,22,24,0.916667,0.083235,0.921250,0.882409,,0,,58.33
#1 uniform,61,4,23,23,24,0.958333,0.083235,0.921250,0.882409,,0,,59.17
#1 uniform,62,4,23,23,24,0.958333,0.083234,0.885080,0.847765,,0,,59.17
#1 uniform,63,4,23,23,24,0.958333,0.083135,0.921250,0.882409,,0,,59.17
#1 uniform,64,4,24,24,24,1.000000,0.083135,0.921250,0.882409,0.938243,1,coverage-complete,60.00
#1 uniform,65,5,9,9,24,0.375000,0.083135,0.885080,0.847765,,0,,67.50
#1 uniform,66,5,13,13,24,0.541667,0.083135,0.885080,0.847765,,0,,70.83
#1 uniform,67,5,18,18,24,0.750000,0.083134,0.885080,0.847765,,0,,75.00
#1 uniform,68,5,19,19,24,0.791667,0.083134,0.885080,0.847765,,0,,75.83
#1 uniform,69,5,21,21,24,0.875000,0.083134,0.885080,0.847765,,0,,77.50
#1 uniform,70,5,21,21,24,0.875000,0.083134,0.885080,0.847765,,0,,77.50
#1 uniform,71,5,23,23,24,0.958333,0.083134,0.885080,0.847765,,0,,79.17
#1 uniform,72,5,23,23,24,0.958333,0.083134,0.885080,0.847765,,0,,79.17
#1 uniform,73,5,24,24,24,1.000000,0.083134,0.885080,0.847765,0.938243,1,coverage-complete,80.00
#1 uniform,74,6,10,10,24,0.416667,0.083134,0.885080,0.847765,,0,,88.33
#1 uniform,75,6,14,14,24,0.583333,0.083134,0.885080,0.847765,,0,,91.67
#1 uniform,76,6,21,21,24,0.875000,0.083134,0.885080,0.847765,,0,,97.50
#1 uniform,77,6,21,21,24,0.875000,0.083134,0.885080,0.847765,,0,,97.50
#1 uniform,78,6,22,22,24,0.916667,0.083134,0.885080,0.847765,,0,,98.33
#1 uniform,79,6,22,22,24,0.916667,0.083134,0.885080,0.847765,,0,,98.33
#1 uniform,80,6,24,24,24,1.000000,0.083134,0.885080,0.847765,0.938243,1,coverage-complete,100.00
#2 single-dominant,1,2,0,2,0,0.026049,1.000000,0.652951,0.649963,,0,,0.00
#2 single-dominant,2,2,0,3,0,0.052094,1.000000,0.377679,0.376372,,0,,0.00
#2 single-dominant,3,2,0,4,0,0.078138,1.000000,0.361564,0.360092,,0,,0.00
#2 single-dominant,4,2,0,5,0,0.104182,1.000000,0.335244,0.334049,,0,,0.00
#2 single-dominant,5,2,0,6,0,0.138906,1.000000,0.343545,0.342286,,0,,0.00
#2 single-dominant,6,2,0,6,0,0.156266,1.000000,0.360187,0.358704,,0,,0.00
#2 single-dominant,7,2,0,6,0,0.177965,1.000000,0.355847,0.354472,,0,,0.00
#2 single-dominant,8,2,4,6,16,0.201396,1.000000,0.352143,0.350315,,0,,3.33
#2 single-dominant,9,2,5,6,20,0.217018,1.000000,0.352143,0.350315,,0,,4.17
#2 single-dominant,10,2,5,6,20,0.217018,1.000000,0.352143,0.350315,,0,,4.17
#2 single-dominant,11,2,5,6,20,0.217018,1.000000,0.404747,0.402976,,0,,4.17
#2 single-dominant,12,2,5,6,20,0.217018,1.000000,0.361340,0.359961,,0,,4.17
#2 single-dominant,13,2,5,6,20,0.217018,1.000000,0.345706,0.344176,,0,,4.17
#2 single-dominant,14,2,5,6,20,0.217018,1.000000,0.368529,0.366915,,0,,4.17
#2 single-dominant,15,2,5,6,20,0.217018,1.000000,0.368529,0.366915,,0,,4.17
#2 single-dominant,16,2,7,10,20,0.300362,0.999901,0.502815,0.500570,,0,,5.83
#2 single-dominant,17,2,9,12,20,0.383706,0.999802,0.343344,0.342298,,0,,7.50
#2 single-dominant,18,2,11,15,20,0.467065,0.999702,0.408331,0.406778,,0,,9.17
#2 single-dominant,19,2,13,17,20,0.550398,0.999702,0.408331,0.406778,,0,,10.83
#2 single-dominant,20,2,15,19,20,0.633732,0.999702,0.389331,0.387553,,0,,12.50
#2 single-dominant,21,2,16,20,20,0.675398,0.999702,0.394532,0.393591,,0,,13.33
#2 single-dominant,22,2,18,22,20,0.758732,0.999702,0.373437,0.372565,,0,,15.00
#2 single-dominant,23,2,18,22,20,0.758747,0.999602,0.354464,0.353781,,0,,15.00
#2 single-dominant,24,2,19,23,20,0.800414,0.999602,0.354464,0.353781,,0,,15.83
#2 single-dominant,25,2,19,23,20,0.800414,0.999602,0.369630,0.368636,,0,,15.83
#2 single-dominant,26,2,20,24,20,0.842080,0.999602,0.340637,0.339652,,0,,16.67
#2 single-dominant,27,2,20,24,20,0.842080,0.999602,0.354464,0.353781,,0,,16.67
#2 single-dominant,28,2,20,24,20,0.842080,0.999602,0.340637,0.339652,,0,,16.67
#2 single-dominant,29,2,20,24,20,0.842080,0.999602,0.430143,0.427442,,0,,16.67
#2 single-dominant,30,2,20,24,20,0.842080,0.999602,0.444713,0.442640,,0,,16.67
#2 single-dominant,31,2,20,24,20,0.842080,0.999602,0.444713,0.442640,,0,,16.67
#2 single-dominant,32,2,20,24,20,0.842080,0.999602,0.430143,0.427442,,0,,16.67
#2 single-dominant,33,2,20,24,20,0.842080,0.999602,0.430143,0.427442,,0,,16.67
#2 single-dominant,34,2,20,24,20,0.842080,0.999602,0.451653,0.448816,,0,,16.67
#2 single-dominant,35,2,20,24,20,0.842080,0.999602,0.432218,0.429831,,0,,16.67
#2 single-dominant,36,2,20,24,20,0.842080,0.999602,0.452054,0.448553,,0,,16.67
#2 single-dominant,37,2,20,24,20,0.842080,0.999602,0.452054,0.448553,,0,,16.67
#2 single-dominant,38,2,20,24,20,0.842080,0.999602,0.452054,0.448553,,0,,16.67
#2 single-dominant,39,2,20,24,20,0.842385,0.998066,0.436749,0.433366,,0,,16.67
#2 single-dominant,40,2,20,24,20,0.842385,0.998066,0.436749,0.433366,,0,,16.67
#2 single-dominant,41,2,20,24,20,0.842385,0.998066,0.508627,0.504690,,0,,16.67
#2 single-dominant,42,2,20,24,20,0.842557,0.997215,0.500062,0.496192,,0,,16.67
#2 single-dominant,43,2,20,24,20,0.842557,0.997215,0.500062,0.496192,,0,,16.67
#2 single-dominant,44,2,20,24,20,0.842557,0.997216,0.500062,0.496192,,0,,16.67
#2 single-dominant,45,2,20,24,20,0.842557,0.997215,0.500062,0.496192,,0,,16.67
#2 single-dominant,46,2,20,24,20,0.842557,0.997216,0.500062,0.496192,,0,,16.67
#2 single-dominant,47,2,20,24,20,0.842557,0.997215,0.500062,0.496192,,0,,16.67
#2 single-dominant,48,2,20,24,20,0.843966,0.997216,0.500571,0.496696,,0,,16.67
#2 single-dominant,49,2,20,24,20,0.843966,0.997215,0.500571,0.496696,,0,,16.67
#2 single-dominant,50,2,20,24,20,0.843966,0.997216,0.500571,0.496696,,0,,16.67
#2 single-dominant,51,2,20,24,20,0.844300,0.997215,0.523105,0.519056,,0,,16.67
#2 single-dominant,52,2,20,24,20,0.844301,0.997216,0.553805,0.549518,,0,,16.67
#2 single-dominant,53,2,20,24,20,0.844301,0.997216,0.550182,0.545918,,0,,16.67
#2 single-dominant,54,2,20,24,20,0.844318,0.997116,0.558383,0.554061,,0,,16.67
#2 single-dominant,55,2,20,24,20,0.844318,0.997116,0.558383,0.554061,,0,,16.67
#2 single-dominant,56,2,20,24,20,0.844318,0.997116,0.558383,0.554061,,0,,16.67
#2 single-dominant,57,2,20,24,20,0.844318,0.997116,0.560218,0.555883,,0,,16.67
#2 single-dominant,58,2,20,24,20,0.844321,0.997116,0.577419,0.565377,,0,,16.67
#2 single-dominant,59,2,20,24,20,0.844322,0.997111,0.577419,0.565377,,0,,16.67
#2 single-dominant,60,2,20,24,20,0.844322,0.997111,0.577419,0.565377,,0,,16.67
#2 single-dominant,61,2,20,24,20,0.844322,0.997111,0.577419,0.565377,,0,,16.67
#2 single-dominant,62,2,20,24,20,0.844322,0.997111,0.577419,0.565377,,0,,16.67
#2 single-dominant,63,2,20,24,20,0.844322,0.997108,0.577419,0.565377,,0,,16.67
#2 single-dominant,64,2,20,24,20,0.844322,0.997108,0.577419,0.565377,,0,,16.67
#2 single-dominant,65,2,20,24,20,0.844323,0.997107,0.577419,0.565377,,0,,16.67
#2 single-dominant,66,2,20,24,20,0.844323,0.997107,0.577419,0.565377,,0,,16.67
#2 single-dominant,67,2,20,24,20,0.844323,0.997107,0.577419,0.565377,,0,,16.67
#2 single-dominant,68,2,20,24,20,0.844323,0.997107,0.577419,0.565377,,0,,16.67
#2 single-dominant,69,2,20,24,20,0.844323,0.997107,0.577419,0.565377,,0,,16.67
#2 single-dominant,70,2,20,24,20,0.844323,0.997107,0.577419,0.565377,,0,,16.67
#2 single-dominant,71,2,20,24,20,0.844323,0.997107,0.577419,0.565377,,0,,16.67
#2 single-dominant,72,2,20,24,20,0.844323,0.997107,0.577419,0.565377,,0,,16.67
#2 single-dominant,73,2,20,24,20,0.844323,0.997107,0.577419,0.565377,,0,,16.67
#2 single-dominant,74,2,20,24,20,0.844323,0.997107,0.577419,0.565377,,0,,16.67
#2 single-dominant,75,2,20,24,20,0.844323,0.997107,0.577419,0.565377,,0,,16.67
#2 single-dominant,76,2,20,24,20,0.844323,0.997107,0.577419,0.565377,,0,,16.67
#2 single-dominant,77,2,20,24,20,0.844323,0.997107,0.577419,0.565377,,0,,16.67
#2 single-dominant,78,2,20,24,20,0.844323,0.997107,0.577419,0.565377,,0,,16.67
#2 single-dominant,79,2,20,24,20,0.844323,0.997107,0.577419,0.565377,,0,,16.67
#2 single-dominant,80,2,20,24,20,0.844323,0.997107,0.577419,0.565377,,0,,16.67
#2 single-dominant,81,2,20,24,20,0.844323,0.997107,0.577419,0.565377,,0,,16.67
#2 single-dominant,82,2,20,24,20,0.844323,0.997107,0.577419,0.565377,,0,,16.67
#2 single-dominant,83,2,20,24,20,0.844323,0.997107,0.577419,0.565377,,0,,16.67
#2 single-dominant,84,2,20,24,20,0.845921,0.997107,0.617757,0.604874,,0,,16.67
#2 single-dominant,85,2,20,24,20,0.845940,0.997007,0.607904,0.595226,,0,,16.67
#2 single-dominant,86,2,20,24,20,0.845940,0.997007,0.607904,0.595226,,0,,16.67
#2 single-dominant,87,2,20,24,20,0.847420,0.997007,0.658716,0.644916,,0,,16.67
#2 single-dominant,88,2,20,24,20,0.847420,0.997007,0.658716,0.644916,,0,,16.67
#2 single-dominant,89,2,20,24,20,0.848793,0.997007,0.683569,0.669248,,0,,16.67
#2 single-dominant,90,2,20,24,20,0.848793,0.997007,0.683569,0.669248,0.731079,0,,16.67
#3 zero-weight-criterion,1,2,0,2,0,0.052083,1.000000,0.534598,0.531759,,0,,0.00
#3 zero-weight-criterion,2,2,0,3,0,0.104167,1.000000,0.586469,0.583258,,0,,0.00
#3 zero-weight-criterion,3,2,0,4,0,0.156250,1.000000,0.614760,0.611429,,0,,0.00
#3 zero-weight-criterion,4,2,0,5,0,0.208333,1.000000,0.680525,0.677166,,0,,0.00
#3 zero-weight-criterion,5,2,6,6,9,0.250000,0.200001,0.608902,0.605776,,0,,5.00
#3 zero-weight-criterion,6,2,6,6,9,0.250000,0.200001,0.608902,0.605776,,0,,5.00
#3 zero-weight-criterion,7,2,6,6,9,0.250000,0.200001,0.630523,0.627419,,0,,5.00
#3 zero-weight-criterion,8,2,6,6,9,0.250000,0.200000,0.608902,0.605776,,0,,5.00
#3 zero-weight-criterion,9,2,6,6,9,0.250000,0.200000,0.630523,0.627419,,0,,5.00
#3 zero-weight-criterion,10,2,6,6,9,0.250000,0.200000,0.630523,0.627419,,0,,5.00
#3 zero-weight-criterion,11,2,6,6,9,0.250000,0.200000,0.630523,0.627419,,0,,5.00
#3 zero-weight-criterion,12,2,6,6,9,0.250000,0.200000,0.629216,0.626456,,0,,5.00
#3 zero-weight-criterion,13,2,6,6,9,0.250000,0.200000,0.629216,0.626456,,0,,5.00
#3 zero-weight-criterion,14,2,6,6,9,0.250000,0.200000,0.629216,0.626456,,0,,5.00
#3 zero-weight-criterion,15,2,6,6,9,0.250000,0.200000,0.630523,0.627419,,0,,5.00
#3 zero-weight-criterion,16,2,6,10,9,0.416667,0.200000,0.627293,0.624541,,0,,5.00
#3 zero-weight-criterion,17,2,6,13,9,0.541667,0.200000,0.608902,0.605776,,0,,5.00
#3 zero-weight-criterion,18,2,6,13,9,0.541667,0.200000,0.654087,0.652023,,0,,5.00
#3 zero-weight-criterion,19,2,6,15,9,0.625000,0.200000,0.564362,0.561405,,0,,5.00
#3 zero-weight-criterion,20,2,6,16,9,0.666667,0.200000,0.586877,0.584177,,0,,5.00
#3 zero-weight-criterion,21,2,6,18,9,0.750000,0.200000,0.586877,0.584177,,0,,5.00
#3 zero-weight-criterion,22,2,6,19,9,0.791667,0.200000,0.763908,0.759943,,0,,5.00
#3 zero-weight-criterion,23,2,6,19,9,0.791667,0.200000,0.763908,0.759943,,0,,5.00
#3 zero-weight-criterion,24,2,6,20,9,0.833333,0.200000,0.763908,0.759943,,0,,5.00
#3 zero-weight-criterion,25,2,6,20,9,0.833333,0.200000,0.591290,0.587872,,0,,5.00
#3 zero-weight-criterion,26,2,6,20,9,0.833333,0.200000,0.591290,0.587872,,0,,5.00
#3 zero-weight-criterion,27,2,6,20,9,0.833333,0.200000,0.763908,0.759943,,0,,5.00
#3 zero-weight-criterion,28,2,6,20,9,0.833333,0.200000,0.763908,0.759943,,0,,5.00
#3 zero-weight-criterion,29,2,6,20,9,0.833333,0.200000,0.763908,0.759943,,0,,5.00
#3 zero-weight-criterion,30,2,6,20,9,0.833333,0.200000,0.584392,0.582044,,0,,5.00
#3 zero-weight-criterion,31,2,6,21,9,0.875000,0.200000,0.554082,0.550884,,0,,5.00
#3 zero-weight-criterion,32,2,6,21,9,0.875000,0.200000,0.554082,0.550884,,0,,5.00
#3 zero-weight-criterion,33,2,22,22,24,0.916667,0.199802,0.733145,0.728916,,0,,18.33
#3 zero-weight-criterion,34,2,24,24,24,1.000000,0.199802,0.723750,0.719580,0.802508,1,coverage-complete,20.00
#3 zero-weight-criterion,35,3,4,4,24,0.166667,0.199802,0.697930,0.693909,,0,,23.33
#3 zero-weight-criterion,36,3,9,9,24,0.375000,0.199802,0.763672,0.759275,,0,,27.50
#3 zero-weight-criterion,37,3,9,9,24,0.375000,0.199703,0.723750,0.719580,,0,,27.50
#3 zero-weight-criterion,38,3,11,11,24,0.458333,0.199703,0.697930,0.693909,,0,,29.17
#3 zero-weight-criterion,39,3,13,13,24,0.541667,0.199603,0.698792,0.694769,,0,,30.83
#3 zero-weight-criterion,40,3,14,14,24,0.583333,0.166583,0.700437,0.691842,,0,,31.67
#3 zero-weight-criterion,41,3,16,16,24,0.666667,0.166584,0.700437,0.691842,,0,,33.33
#3 zero-weight-criterion,42,3,17,17,24,0.708333,0.166583,0.726641,0.717725,,0,,34.17
#3 zero-weight-criterion,43,3,18,18,24,0.750000,0.166583,0.700437,0.691842,,0,,35.00
#3 zero-weight-criterion,44,3,19,19,24,0.791667,0.166583,0.726641,0.717725,,0,,35.83
#3 zero-weight-criterion,45,3,20,20,24,0.833333,0.166583,0.642335,0.634454,,0,,36.67
#3 zero-weight-criterion,46,3,23,23,24,0.958333,0.166583,0.905778,0.894664,,0,,39.17
#3 zero-weight-criterion,47,3,23,23,24,0.958333,0.166583,0.700437,0.691842,,0,,39.17
#3 zero-weight-criterion,48,3,23,23,24,0.958333,0.166583,0.700437,0.691842,,0,,39.17
#3 zero-weight-criterion,49,3,24,24,24,1.000000,0.166583,0.905778,0.894664,0.914269,1,coverage-complete,40.00
#3 zero-weight-criterion,50,4,8,8,24,0.333333,0.166584,0.687724,0.684752,,0,,46.67
#3 zero-weight-criterion,51,4,13,13,24,0.541667,0.166501,0.717620,0.708815,,0,,50.83
#3 zero-weight-criterion,52,4,16,16,24,0.666667,0.166501,0.719672,0.706603,,0,,53.33
#3 zero-weight-criterion,53,4,19,19,24,0.791667,0.166501,0.719672,0.706603,,0,,55.83
#3 zero-weight-criterion,54,4,20,20,24,0.833333,0.166501,0.717620,0.708815,,0,,56.67
#3 zero-weight-criterion,55,4,20,20,24,0.833333,0.166501,0.719672,0.706603,,0,,56.67
#3 zero-weight-criterion,56,4,20,20,24,0.833333,0.166501,0.717620,0.708815,,0,,56.67
#3 zero-weight-criterion,57,4,20,20,24,0.833333,0.166418,0.880862,0.870054,,0,,56.67
#3 zero-weight-criterion,58,4,22,22,24,0.916667,0.099802,0.880862,0.870054,,0,,58.33
#3 zero-weight-criterion,59,4,24,24,24,1.000000,0.099801,0.880862,0.870054,0.933466,1,coverage-complete,60.00
#3 zero-weight-criterion,60,5,6,6,24,0.250000,0.099801,0.880862,0.870054,,0,,65.00
#3 zero-weight-criterion,61,5,13,13,24,0.541667,0.099801,0.880862,0.870054,,0,,70.83
#3 zero-weight-criterion,62,5,19,19,24,0.791667,0.099801,0.880862,0.870054,,0,,75.83
#3 zero-weight-criterion,63,5,21,21,24,0.875000,0.099801,0.880862,0.870054,,0,,77.50
#3 zero-weight-criterion,64,5,22,22,24,0.916667,0.099801,0.880862,0.870054,,0,,78.33
#3 zero-weight-criterion,65,5,23,23,24,0.958333,0.099801,0.880862,0.870054,,0,,79.17
#3 zero-weight-criterion,66,5,24,24,24,1.000000,0.099801,0.876175,0.875238,0.933466,1,coverage-complete,80.00
#3 zero-weight-criterion,67,6,12,12,24,0.500000,0.099801,0.880862,0.870054,,0,,90.00
#3 zero-weight-criterion,68,6,17,17,24,0.708333,0.099801,0.876528,0.874842,,0,,94.17
#3 zero-weight-criterion,69,6,21,21,24,0.875000,0.099801,0.876793,0.874545,,0,,97.50
#3 zero-weight-criterion,70,6,21,21,24,0.875000,0.099801,0.877766,0.873459,,0,,97.50
#3 zero-weight-criterion,71,6,24,24,24,1.000000,0.099801,0.880862,0.870054,0.933466,1,coverage-complete,100.00
#4 linear-control,1,2,0,2,0,0.026049,1.000000,0.655495,0.655026,,0,,0.00
#4 linear-control,2,2,0,3,0,0.052094,1.000000,0.606992,0.606743,,0,,0.00
#4 linear-control,3,2,0,4,0,0.078138,1.000000,0.574800,0.574565,,0,,0.00
#4 linear-control,4,2,0,5,0,0.104182,1.000000,0.454109,0.453784,,0,,0.00
#4 linear-control,5,2,0,6,0,0.138906,1.000000,0.453665,0.453317,,0,,0.00
#4 linear-control,6,2,0,6,0,0.147608,0.999901,0.482596,0.482424,,0,,0.00
#4 linear-control,7,2,0,6,0,0.156290,0.999900,0.444316,0.444179,,0,,0.00
#4 linear-control,8,2,0,6,0,0.164971,0.999900,0.464722,0.464509,,0,,0.00
#4 linear-control,9,2,0,6,0,0.173653,0.999900,0.517885,0.517436,,0,,0.00
#4 linear-control,10,2,0,6,0,0.178023,0.999702,0.444026,0.443868,,0,,0.00
#4 linear-control,11,2,0,6,0,0.182365,0.999701,0.453941,0.453756,,0,,0.00
#4 linear-control,12,2,0,6,0,0.186707,0.999701,0.446603,0.446375,,0,,0.00
#4 linear-control,13,2,2,6,8,0.191900,0.999701,0.433114,0.432893,,0,,1.67
#4 linear-control,14,2,3,6,12,0.194539,0.999304,0.417708,0.417538,,0,,2.50
#4 linear-control,15,2,3,6,12,0.194540,0.999302,0.429483,0.429329,,0,,2.50
#4 linear-control,16,2,3,10,12,0.246732,0.999203,0.464531,0.464436,,0,,2.50
#4 linear-control,17,2,3,13,12,0.316251,0.999103,0.608419,0.608264,,0,,2.50
#4 linear-control,18,2,5,15,12,0.399600,0.999003,0.437388,0.437344,,0,,4.17
#4 linear-control,19,2,6,17,12,0.467337,0.999003,0.623905,0.623905,,0,,5.00
#4 linear-control,20,2,8,19,12,0.550701,0.998903,0.612660,0.612660,,0,,6.67
#4 linear-control,21,2,9,21,12,0.627114,0.998903,0.632920,0.632727,,0,,7.50
#4 linear-control,22,2,9,21,12,0.627130,0.998903,0.669982,0.669880,,0,,7.50
#4 linear-control,23,2,9,21,12,0.627146,0.998902,0.518776,0.518776,,0,,7.50
#4 linear-control,24,2,9,21,12,0.627161,0.998802,0.667084,0.666949,,0,,7.50
#4 linear-control,25,2,9,21,12,0.627182,0.998702,0.593418,0.593327,,0,,7.50
#4 linear-control,26,2,11,23,12,0.710557,0.998603,0.605030,0.604968,,0,,9.17
#4 linear-control,27,2,11,23,12,0.710606,0.998503,0.600141,0.600141,,0,,9.17
#4 linear-control,28,2,12,24,12,0.752367,0.998204,0.650234,0.650168,,0,,10.00
#4 linear-control,29,2,12,24,12,0.752370,0.998205,0.594435,0.594345,,0,,10.00
#4 linear-control,30,2,12,24,12,0.752370,0.998205,0.586573,0.586543,,0,,10.00
#4 linear-control,31,2,12,24,12,0.752404,0.998105,0.613345,0.613283,,0,,10.00
#4 linear-control,32,2,12,24,12,0.754882,0.998105,0.633421,0.633421,,0,,10.00
#4 linear-control,33,2,12,24,12,0.754940,0.997906,0.565918,0.565860,,0,,10.00
#4 linear-control,34,2,12,24,12,0.755000,0.997806,0.601414,0.601353,,0,,10.00
#4 linear-control,35,2,12,24,12,0.756907,0.997706,0.599650,0.599650,,0,,10.00
#4 linear-control,36,2,12,24,12,0.756995,0.997404,0.606012,0.605950,,0,,10.00
#4 linear-control,37,2,12,24,12,0.756995,0.997404,0.735765,0.735653,,0,,10.00
#4 linear-control,38,2,12,24,12,0.757012,0.997304,0.611108,0.611108,,0,,10.00
#4 linear-control,39,2,12,24,12,0.757012,0.997304,0.533092,0.533092,,0,,10.00
#4 linear-control,40,2,12,24,12,0.757012,0.997304,0.592894,0.592894,,0,,10.00
#4 linear-control,41,2,13,24,13,0.759583,0.997304,0.589550,0.589490,,0,,10.83
#4 linear-control,42,2,13,24,13,0.759583,0.997304,0.671222,0.671222,,0,,10.83
#4 linear-control,43,2,13,24,13,0.759583,0.997304,0.676697,0.676663,,0,,10.83
#4 linear-control,44,2,13,24,13,0.759583,0.997304,0.689276,0.689241,,0,,10.83
#4 linear-control,45,2,13,24,13,0.759647,0.997105,0.665475,0.665442,,0,,10.83
#4 linear-control,46,2,13,24,13,0.759763,0.996806,0.597478,0.597478,,0,,10.83
#4 linear-control,47,2,13,24,13,0.759763,0.996806,0.668052,0.668018,,0,,10.83
#4 linear-control,48,2,13,24,13,0.759763,0.996806,0.592017,0.591987,,0,,10.83
#4 linear-control,49,2,13,24,13,0.759971,0.996207,0.633523,0.633523,,0,,10.83
#4 linear-control,50,2,13,24,13,0.760242,0.995407,0.598459,0.598459,,0,,10.83
#4 linear-control,51,2,13,24,13,0.760330,0.995108,0.629588,0.629588,,0,,10.83
